PC1,PC2
3.7809659616863165,-1.637945513465023
3.7855301217345745,-1.6511590968452625
3.8059299656193346,-1.6816441020518678
3.8092236247174736,-1.6516847495977163
3.772748473481539,-1.6512662894264791
3.742620618228286,-1.0590287495164152
3.7429341533021616,-1.6645376659116384
3.759648086921103,-1.628422205047771
3.7389484573658667,-1.651807741419708
3.705758561035775,-1.0760751876242582
3.665173702827047,-1.6596551276642666
3.668420960537967,-1.6599146991740126
3.673692009975758,-1.63275398519147
3.690871530244296,-1.65583911070848
3.703611465363036,-1.6473334893736484
3.7214989888795835,-1.6553785391989124
3.722795353239662,-1.6498127963236067
3.7555964324814513,-1.6597995859683474
3.817047948144656,-1.6668917736044293
3.7892708515546096,-1.6647504587909958
3.8270712782172422,-1.6715622231744742
3.8413088499219747,-1.6696891266439498
3.842212693316923,-1.8227835649766513
3.8688610910531867,-1.6715506310667312
3.859338776165589,-1.6817034183405855
3.871480524672256,-1.660008505128425
3.8878143775806233,-1.6845401455680498
3.8759102767004565,-0.9482804685614514
3.8742430026132326,-1.6697249335210973
3.8557643210915034,-1.6999611097190526
3.866670434786292,-1.6299901492121238
3.8603508769148935,-1.6821033201414997
3.8554694184052534,-1.6815289677722656
3.870289209473822,-1.6446612650572014
3.8587539838121687,-1.6505033804149258
3.876266873512108,-1.6502118969683137
3.8786007547933514,-1.6585597679494348
3.8874339780237914,-1.652162472081323
3.9063369482436516,-1.6925319757226611
3.8981225075116366,-1.6750438065970081
3.940452000385398,-1.6787083369832385
3.930526152009719,-1.6740868672453093
3.9527583063390836,-1.6532340040344478
3.950488051908437,-1.6585223544644225
3.972849647394397,-1.6290620402014067
4.00104522888605,-1.675423128101025
4.004126848481459,-1.6828958793369355
3.998237329877927,-1.6973736739826906
4.003278956746895,-1.6903436662401357
3.9782508248517274,-1.6950179882348841
3.982414713823805,-1.674042806629046
3.9972228166681587,-1.6624138742684293
4.005251959837893,-1.6390097699665853
3.9837908989730413,-1.6379100948387888
4.014896298798348,-1.6542355217737865
4.005568887976325,-1.6240699525473679
4.0558055131602275,-1.7168022588475875
4.038188581987974,-1.66101844438891
4.047320679285629,-1.706921461595568
4.057726677042868,-1.685035150442598
4.0444654099262936,-1.6580625850191908
4.101609555253032,-1.6679253232015516
4.092505091461401,-1.6854553683129878
4.108942381492712,-1.6643573067318234
4.096901104628716,-1.6821742644853999
4.089775722932869,-1.6537122511356952
4.066126771324416,-1.665844310935491
4.065086156059384,-0.9987165429411357
4.0743288291743465,-1.6832916239784972
4.067545839499606,-1.675068454779263
4.06564483345505,-1.65236206622196
4.080914359568983,-1.6466639298920869
4.060888076459201,-1.6438463818957771
4.02892974564217,0.2279094603058281
4.07665300054106,-1.641612314956361
4.0825462155604,-1.685372731743459
4.091190142847817,-1.648287526487664
4.08386668528467,-1.6526556940885568
4.055060893199041,-1.6651611131804571
4.035813212069165,-1.6534433991420876
4.043377684417933,-1.6697453974676781
4.036411590860019,-1.6898750211892202
4.025160553443102,-1.6422655540026085
4.038747157325919,-1.660534472325475
4.0427869883593415,-1.6656079071655718
4.018046466155648,-1.6671149169917017
4.030455821550054,-1.6913634077062414
4.004698899032945,-1.6775966931947932
4.024661344028522,-1.668882189010103
4.020152790756914,-1.6598124375630396
4.02541768091029,-1.6617250576412723
4.051543682632753,-1.671629615765046
4.036650950995255,-1.662239381165706
4.039623007071202,-1.6454077867893666
4.003191739815111,-1.6568232811584014
3.9844049316652805,-1.6738355127914435
3.9997671884373647,-1.675323562873627
3.990050485592037,-1.6914416238820622
4.012063250998165,-1.660788741939846
4.009073076761524,-1.6869107953984668
4.002977633209484,-1.696379218639266
4.032664627104387,-1.6758954540719118
4.036946125509527,-1.6827309571627966
4.047206593490546,-1.6616696512332914
4.057935272594251,-1.6577705556184361
4.101626754738995,-1.6652750653604775
4.130769951688892,-1.6946899645407854
4.173966648369517,-1.6638989621881208
4.201101333322589,-0.8994278854374502
4.2111290042469935,-1.6680357595032649
4.201230257589013,-1.6853532432575713
4.195302467953444,-1.6552082538467758
4.221782960287999,-1.7027381763714393
4.208455024147895,-1.6676955284359112
4.197558413793683,-1.6862191980932661
4.198389570562022,-1.6615625653808967
4.161556185127466,-1.6992797364735863
4.159711928726869,-1.684948408389756
4.125916537734578,-1.659071751697738
4.1123885975448875,-1.6567156117607968
4.097208718957528,-1.657688850945124
4.106222928342642,-1.6525774053176345
4.110773683691186,-1.6748935379652867
4.090777002071945,-1.6615395838647804
4.093223158494648,-1.6640952214530549
4.100176120933513,-1.6694110414873038
4.101305344831368,-1.6610772786283443
4.134198164570718,-1.6881818609318608
4.140919385095311,-1.6624809084133485
4.157524268669123,-1.6878893478899388
4.217908759009437,-1.6813572729788877
4.2194045409094905,-1.691615599199621
4.1932228572551224,-1.6742289572019047
4.159389147067791,-1.6297112180054698
4.150498673002694,-1.6545841693745862
4.140774253696262,-1.6689047190506054
